kode_pos,provinsi,kota_kabupaten,kecamatan,kelurahan_desa,kelurahan_desa_id
23773,Aceh,Aceh Selatan,Bakongan,Keude Bakongan,1101012001
23773,Aceh,Aceh Selatan,Bakongan,Ujong Mangki,1101012002
23773,Aceh,Aceh Selatan,Bakongan,Ujong Padang,1101012003
23773,Aceh,Aceh Selatan,Bakongan,Gampong Drien,1101012004
23773,Aceh,Aceh Selatan,Bakongan,Darul Ikhsan,1101012015
23773,Aceh,Aceh Selatan,Bakongan,Padang Beurahan,1101012016
23773,Aceh,Aceh Selatan,Bakongan,Gampong Baro,1101012017
23771,Aceh,Aceh Selatan,Kluet Utara,Fajar Harapan,1101022001
23771,Aceh,Aceh Selatan,Kluet Utara,Krueng Batee,1101022002
23771,Aceh,Aceh Selatan,Kluet Utara,Pasi Kuala Asahan,1101022003
23771,Aceh,Aceh Selatan,Kluet Utara,Gunung Pulo,
23771,Aceh,Aceh Selatan,Kluet Utara,Pulo Ie I,1101022005
23771,Aceh,Aceh Selatan,Kluet Utara,Jambo Manyang,1101022006
23771,Aceh,Aceh Selatan,Kluet Utara,Simpang Empat,1101022007
23771,Aceh,Aceh Selatan,Kluet Utara,Limau Purut,1101022008
23771,Aceh,Aceh Selatan,Kluet Utara,Pulo Kambing,1101022009
23771,Aceh,Aceh Selatan,Kluet Utara,Kampung Paya,1101022010
23771,Aceh,Aceh Selatan,Kluet Utara,Krueng Batu,1101022011
23771,Aceh,Aceh Selatan,Kluet Utara,Krueng Kluet,1101022012
23771,Aceh,Aceh Selatan,Kluet Utara,Alur Mas,1101022013
23771,Aceh,Aceh Selatan,Kluet Utara,Kampung Tinggi,1101022014
23771,Aceh,Aceh Selatan,Kluet Utara,Ruak,1101022015
23771,Aceh,Aceh Selatan,Kluet Utara,Simpang Lhee,1101022016
23771,Aceh,Aceh Selatan,Kluet Utara,Suaq Geuringgeng,1101022017
23771,Aceh,Aceh Selatan,Kluet Utara,Pasi Kuala Ba'u,1101022018
23771,Aceh,Aceh Selatan,Kluet Utara,Kedai Padang,1101022019
23771,Aceh,Aceh Selatan,Kluet Utara,Kotafajar,1101022020
23771,Aceh,Aceh Selatan,Kluet Utara,Gunung Pudung,1101022021
23772,Aceh,Aceh Selatan,Kluet Selatan,Suaq Bakung,1101032001
23772,Aceh,Aceh Selatan,Kluet Selatan,Rantau Binuang,1101032002
23772,Aceh,Aceh Selatan,Kluet Selatan,Barat Daya,1101032003
23772,Aceh,Aceh Selatan,Kluet Selatan,Sialang,1101032004
23772,Aceh,Aceh Selatan,Kluet Selatan,Kapeh,1101032005
23772,Aceh,Aceh Selatan,Kluet Selatan,Pulo Ie,1101032006
23772,Aceh,Aceh Selatan,Kluet Selatan,Kedai Runding,1101032007
23772,Aceh,Aceh Selatan,Kluet Selatan,Kedai Kandang,1101032008
23772,Aceh,Aceh Selatan,Kluet Selatan,Gampong Luar,1101032009
23772,Aceh,Aceh Selatan,Kluet Selatan,Ujung,1101032010
23772,Aceh,Aceh Selatan,Kluet Selatan,Jua,1101032011
23772,Aceh,Aceh Selatan,Kluet Selatan,Pasi Meurapat,1101032012
23772,Aceh,Aceh Selatan,Kluet Selatan,Ujung Pasir,1101032013
23772,Aceh,Aceh Selatan,Kluet Selatan,Geulumbuk,1101032014
23772,Aceh,Aceh Selatan,Kluet Selatan,Pasie Lembang,1101032015
23772,Aceh,Aceh Selatan,Kluet Selatan,Ujung Padang,1101032016
23772,Aceh,Aceh Selatan,Kluet Selatan,Indra Damai,1101032017
23761,Aceh,Aceh Selatan,Labuhan Haji,Bakau Hulu,1101042001
23761,Aceh,Aceh Selatan,Labuhan Haji,Padang Bakau,1101042002
23761,Aceh,Aceh Selatan,Labuhan Haji,Manggis Harapan,1101042003
23761,Aceh,Aceh Selatan,Labuhan Haji,Pasar Lama,1101042004
23761,Aceh,Aceh Selatan,Labuhan Haji,Apha,1101042005
23761,Aceh,Aceh Selatan,Labuhan Haji,Ujung Batu,1101042006
23761,Aceh,Aceh Selatan,Labuhan Haji,Pawoh,1101042007
23761,Aceh,Aceh Selatan,Labuhan Haji,Dalam,1101042008
23761,Aceh,Aceh Selatan,Labuhan Haji,Palak,
23761,Aceh,Aceh Selatan,Labuhan Haji,Cacang,1101042010
23761,Aceh,Aceh Selatan,Labuhan Haji,Tengah Pisang,1101042011
23761,Aceh,Aceh Selatan,Labuhan Haji,Pisang,1101042012
23761,Aceh,Aceh Selatan,Labuhan Haji,Hulu Pisang,1101042013
23761,Aceh,Aceh Selatan,Labuhan Haji,Tengah Baru,1101042014
23761,Aceh,Aceh Selatan,Labuhan Haji,Lembah Baru,1101042015
23761,Aceh,Aceh Selatan,Labuhan Haji,Padang Baru,1101042016
23754,Aceh,Aceh Selatan,Meukek,Kuta Buloh II,1101052001
23754,Aceh,Aceh Selatan,Meukek,Kuta Buloh I,1101052002
23754,Aceh,Aceh Selatan,Meukek,Ie Dingen,1101052003
23754,Aceh,Aceh Selatan,Meukek,Drien Jalo,1101052004
23754,Aceh,Aceh Selatan,Meukek,Jambo Papeun,1101052005
23754,Aceh,Aceh Selatan,Meukek,Buket Meuh,1101052006
23754,Aceh,Aceh Selatan,Meukek,Blang Kuala,1101052007
23754,Aceh,Aceh Selatan,Meukek,Rot Teungoh,1101052008
23754,Aceh,Aceh Selatan,Meukek,Alue Baro,1101052009
23754,Aceh,Aceh Selatan,Meukek,Ladang Tuha,1101052010
23754,Aceh,Aceh Selatan,Meukek,Lhok Mamplam,1101052011
23754,Aceh,Aceh Selatan,Meukek,Arun Tunggai,1101052012
23754,Aceh,Aceh Selatan,Meukek,Blang Teungoh,1101052013
23754,Aceh,Aceh Selatan,Meukek,Blang Bladeh,1101052014
23754,Aceh,Aceh Selatan,Meukek,Ie Buboh,1101052015
23754,Aceh,Aceh Selatan,Meukek,Keude Meukek,1101052016
23754,Aceh,Aceh Selatan,Meukek,Kuta Baro,1101052017
23754,Aceh,Aceh Selatan,Meukek,Tanjung Harapan,1101052018
23754,Aceh,Aceh Selatan,Meukek,Labuhan Tarok,1101052019
23754,Aceh,Aceh Selatan,Meukek,Lhok Aman,1101052020
23754,Aceh,Aceh Selatan,Meukek,Alue Meutuah,1101052021
23754,Aceh,Aceh Selatan,Meukek,Ladang Baro,1101052022
23754,Aceh,Aceh Selatan,Meukek,Labuhan Tarok II,1101052023
23752,Aceh,Aceh Selatan,Samadua,Dalam,1101062001
23752,Aceh,Aceh Selatan,Samadua,Subarang,1101062002
23752,Aceh,Aceh Selatan,Samadua,Kuta Baru,1101062003
23752,Aceh,Aceh Selatan,Samadua,Gunung Ketek,1101062004
23752,Aceh,Aceh Selatan,Samadua,Ladang Panton Luas,1101062005
23752,Aceh,Aceh Selatan,Samadua,Madat,1101062006
23752,Aceh,Aceh Selatan,Samadua,Alur Seumerah,1101062007
23752,Aceh,Aceh Selatan,Samadua,Tengah,1101062008
23752,Aceh,Aceh Selatan,Samadua,Gunung Cut,1101062009
23752,Aceh,Aceh Selatan,Samadua,Alur Pinang,1101062010
23752,Aceh,Aceh Selatan,Samadua,Kuta Blang,1101062011
23752,Aceh,Aceh Selatan,Samadua,Batee Tunggai,1101062012
23752,Aceh,Aceh Selatan,Samadua,Ujung Tanah,1101062013
23752,Aceh,Aceh Selatan,Samadua,Ujung Kampung,1101062014
23752,Aceh,Aceh Selatan,Samadua,Jilatang,1101062015
23752,Aceh,Aceh Selatan,Samadua,Luar,1101062016
23752,Aceh,Aceh Selatan,Samadua,Lubuk Layu,1101062017
23752,Aceh,Aceh Selatan,Samadua,Suaq Hulu,1101062018
23752,Aceh,Aceh Selatan,Samadua,Tampang,1101062019
23752,Aceh,Aceh Selatan,Samadua,Payonan Gadang,1101062020
23752,Aceh,Aceh Selatan,Samadua,Gadang,1101062021
23752,Aceh,Aceh Selatan,Samadua,Baru,1101062022
23752,Aceh,Aceh Selatan,Samadua,Ladang Kasik Putih,1101062023
23752,Aceh,Aceh Selatan,Samadua,Air Sialang Hilir.,
23752,Aceh,Aceh Selatan,Samadua,Air Sialang Hulu,1101062025
23752,Aceh,Aceh Selatan,Samadua,Air Sialang Tengah,1101062026
23752,Aceh,Aceh Selatan,Samadua,Balai,1101062027
23752,Aceh,Aceh Selatan,Samadua,Arafah,1101062028
23753,Aceh,Aceh Selatan,Sawang,Sikulat,1101072001
23753,Aceh,Aceh Selatan,Sawang,Sawang I,1101072002
23753,Aceh,Aceh Selatan,Sawang,Meuligo,1101072003
23753,Aceh,Aceh Selatan,Sawang,Lhok Pawoh,1101072004
23753,Aceh,Aceh Selatan,Sawang,Sawang II,1101072005
23753,Aceh,Aceh Selatan,Sawang,Ujung Karang,1101072006
23753,Aceh,Aceh Selatan,Sawang,Trieng Meuduro Baroh,1101072007
23753,Aceh,Aceh Selatan,Sawang,Trieng Meuduro Tunong,1101072008
23753,Aceh,Aceh Selatan,Sawang,Panton Luas,1101072009
23753,Aceh,Aceh Selatan,Sawang,Simpang Tiga,1101072010
23753,Aceh,Aceh Selatan,Sawang,Kuta Baro,1101072011
23753,Aceh,Aceh Selatan,Sawang,Blang Geulinggang,1101072012
23753,Aceh,Aceh Selatan,Sawang,Mutiara,1101072013
23753,Aceh,Aceh Selatan,Sawang,Ujung Padang,1101072014
23753,Aceh,Aceh Selatan,Sawang,Sawang Ba'u,1101072015
23718,Aceh,Aceh Selatan,Tapaktuan,Lhok Keutapang,1101082001
23717,Aceh,Aceh Selatan,Tapaktuan,Hilir,1101082002
23713,Aceh,Aceh Selatan,Tapaktuan,Padang,1101082003
23714,Aceh,Aceh Selatan,Tapaktuan,Hulu,1101082004
23716,Aceh,Aceh Selatan,Tapaktuan,Jambo Apha,1101082005
23712,Aceh,Aceh Selatan,Tapaktuan,Tepi Air,1101082006
23711,Aceh,Aceh Selatan,Tapaktuan,Pasar,1101082007
23715,Aceh,Aceh Selatan,Tapaktuan,Lhok Bengkuang,1101082008
23711,Aceh,Aceh Selatan,Tapaktuan,Panton Luas,1101082009
23711,Aceh,Aceh Selatan,Tapaktuan,Gunung Kerambil,1101082010
23711,Aceh,Aceh Selatan,Tapaktuan,Air Berudang,1101082011
23711,Aceh,Aceh Selatan,Tapaktuan,Batu Itam,1101082012
23711,Aceh,Aceh Selatan,Tapaktuan,Panjupian,1101082013
23711,Aceh,Aceh Selatan,Tapaktuan,Lhok Rukam,1101082014
23711,Aceh,Aceh Selatan,Tapaktuan,Air Pinang,1101082015
23712,Aceh,Aceh Selatan,Tapaktuan,Lhok Bengkuang Timur,1101082016
23774,Aceh,Aceh Selatan,Trumon,Keude Trumon,1101092001
23774,Aceh,Aceh Selatan,Trumon,Ujong Tanoh,1101092002
23774,Aceh,Aceh Selatan,Trumon,Sigleng,1101092003
23774,Aceh,Aceh Selatan,Trumon,Ie Meudama,1101092004
23774,Aceh,Aceh Selatan,Trumon,Tuepin Tinggi,
23774,Aceh,Aceh Selatan,Trumon,Kuta Baro,1101092006
23774,Aceh,Aceh Selatan,Trumon,Panton Bilie,1101092007
23774,Aceh,Aceh Selatan,Trumon,Kuta Padang,1101092012
23774,Aceh,Aceh Selatan,Trumon,Raket,1101092013
23774,Aceh,Aceh Selatan,Trumon,Gampong Teungoh,1101092014
23774,Aceh,Aceh Selatan,Trumon,Seuneubok Jaya,1101092015
23774,Aceh,Aceh Selatan,Trumon,Padang Harapan,1101092016
23755,Aceh,Aceh Selatan,Pasi Raja,Ladang Teungoh,1101102001
23755,Aceh,Aceh Selatan,Pasi Raja,Pucok Krueng,1101102002
23755,Aceh,Aceh Selatan,Pasi Raja,Silolo,1101102003
23755,Aceh,Aceh Selatan,Pasi Raja,Kampung Baru,1101102004
23755,Aceh,Aceh Selatan,Pasi Raja,Panton Bili,1101102005
23755,Aceh,Aceh Selatan,Pasi Raja,Paya Ateuk,1101102006
23755,Aceh,Aceh Selatan,Pasi Raja,Ladang Tuha,1101102007
23755,Aceh,Aceh Selatan,Pasi Raja,Mata Ie,1101102008
23755,Aceh,Aceh Selatan,Pasi Raja,Ujong Batee,1101102009
23755,Aceh,Aceh Selatan,Pasi Raja,Lhok Sialang Cut,1101102010
23755,Aceh,Aceh Selatan,Pasi Raja,Seuneubok,1101102011
23755,Aceh,Aceh Selatan,Pasi Raja,Ie Mirah,1101102012
23755,Aceh,Aceh Selatan,Pasi Raja,Pasie Rasian,1101102013
23755,Aceh,Aceh Selatan,Pasi Raja,Ujung Padang Rasian,1101102014
23755,Aceh,Aceh Selatan,Pasi Raja,Krueng Kalee,1101102015
23755,Aceh,Aceh Selatan,Pasi Raja,Lhok Sialang Rayeuk,1101102016
23755,Aceh,Aceh Selatan,Pasi Raja,Gampong Baro,1101102017
23755,Aceh,Aceh Selatan,Pasi Raja,Teupin Gajah,1101102018
23755,Aceh,Aceh Selatan,Pasi Raja,Ujung Padang Asahan,1101102019
23755,Aceh,Aceh Selatan,Pasi Raja,Pulo Ie II,1101102020
23755,Aceh,Aceh Selatan,Pasi Raja,Pante Raja,1101102021
23758,Aceh,Aceh Selatan,Labuhan Haji Timur,Tengah Peulumat,1101112001
23758,Aceh,Aceh Selatan,Labuhan Haji Timur,Paya Peulumat,1101112002
23758,Aceh,Aceh Selatan,Labuhan Haji Timur,Padang Peulumat,1101112003
23758,Aceh,Aceh Selatan,Labuhan Haji Timur,Aur Peulumat,1101112004
23758,Aceh,Aceh Selatan,Labuhan Haji Timur,Limau Saring,1101112005
23758,Aceh,Aceh Selatan,Labuhan Haji Timur,Beutong,1101112006
23758,Aceh,Aceh Selatan,Labuhan Haji Timur,Peuneulop,1101112007
23758,Aceh,Aceh Selatan,Labuhan Haji Timur,Gunung Rotan,1101112008
23758,Aceh,Aceh Selatan,Labuhan Haji Timur,Keumumu Hilir,1101112009
23758,Aceh,Aceh Selatan,Labuhan Haji Timur,Keumumu Hulu,1101112010
23758,Aceh,Aceh Selatan,Labuhan Haji Timur,Keumumu Seberang,1101112011
23758,Aceh,Aceh Selatan,Labuhan Haji Timur,Sawang Indah,1101112012
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Tutong,1101122001
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Teungoh Iboh,1101122002
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Peulokan,1101122003
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Kuta Iboh,1101122004
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Ujung Padang,1101122005
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Blang Baru,1101122006
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Blang Poroh,1101122007
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Pulo Ie,1101122008
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Suak Lokan,1101122009
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Iku Lhueng,1101122010
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Kuta Trieng,1101122011
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Pante Geulima,1101122012
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Panton Pawoh,1101122013
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Batee Meucanang,1101122014
23757,Aceh,Aceh Selatan,Labuhan Haji Barat,Panton Rubek,1101122015
23770,Aceh,Aceh Selatan,Kluet Tengah,Koto,1101132001
23770,Aceh,Aceh Selatan,Kluet Tengah,Alur Keujrun,1101132002
23770,Aceh,Aceh Selatan,Kluet Tengah,Jambo Papan,1101132003
23770,Aceh,Aceh Selatan,Kluet Tengah,Malaka,1101132004
23770,Aceh,Aceh Selatan,Kluet Tengah,Koto Indarung,1101132005
23770,Aceh,Aceh Selatan,Kluet Tengah,Siurai-Urai,1101132006
23770,Aceh,Aceh Selatan,Kluet Tengah,Kampung Sawah,1101132007
23770,Aceh,Aceh Selatan,Kluet Tengah,Kampung Padang,1101132008
23770,Aceh,Aceh Selatan,Kluet Tengah,Pulo Air,1101132009
23770,Aceh,Aceh Selatan,Kluet Tengah,Lawe Melang,1101132010
23770,Aceh,Aceh Selatan,Kluet Tengah,Mersak,1101132011
23770,Aceh,Aceh Selatan,Kluet Tengah,Simpang Dua,1101132012
23770,Aceh,Aceh Selatan,Kluet Tengah,Simpang Tiga,1101132013
23779,Aceh,Aceh Selatan,Kluet Timur,Paya Dapur,1101142001
23779,Aceh,Aceh Selatan,Kluet Timur,Sapik,1101142002
23779,Aceh,Aceh Selatan,Kluet Timur,Alai,1101142003
23779,Aceh,Aceh Selatan,Kluet Timur,Durian Kawan,1101142004
23779,Aceh,Aceh Selatan,Kluet Timur,Lawe Sawah,1101142005
23779,Aceh,Aceh Selatan,Kluet Timur,Lawe Buluh Didi,1101142006
23779,Aceh,Aceh Selatan,Kluet Timur,Pucuk Lembang,1101142007
23779,Aceh,Aceh Selatan,Kluet Timur,Paya Laba,1101142008
23779,Aceh,Aceh Selatan,Kluet Timur,Lawe Cimanok,1101142009
23777,Aceh,Aceh Selatan,Bakongan Timur,Pasie Seubadeh,1101152001
23777,Aceh,Aceh Selatan,Bakongan Timur,Ladang Rimba,1101152002
23777,Aceh,Aceh Selatan,Bakongan Timur,Ujong Pulo Rayeuk,1101152003
23777,Aceh,Aceh Selatan,Bakongan Timur,Sawah Tingkeum,1101152004
23777,Aceh,Aceh Selatan,Bakongan Timur,Simpang,1101152005
23777,Aceh,Aceh Selatan,Bakongan Timur,Ujong Pulo Cut,1101152006
23777,Aceh,Aceh Selatan,Bakongan Timur,Seuleukat,1101152008
23776,Aceh,Aceh Selatan,Trumon Timur,Pinto Rimba,1101162005
23776,Aceh,Aceh Selatan,Trumon Timur,Krueng Luas,1101162006
23776,Aceh,Aceh Selatan,Trumon Timur,Jambo Dalem,1101162007
23776,Aceh,Aceh Selatan,Trumon Timur,Kapa Sesak,1101162008
23776,Aceh,Aceh Selatan,Trumon Timur,Seuneubok Punto,1101162009
23776,Aceh,Aceh Selatan,Trumon Timur,Seuneubok Pusaka,1101162010
23776,Aceh,Aceh Selatan,Trumon Timur,Alur Bujok,1101162011
23776,Aceh,Aceh Selatan,Trumon Timur,Titi Poben,1101162012
23778,Aceh,Aceh Selatan,Bahagia,Buket Gadeng,1101172001
23778,Aceh,Aceh Selatan,Bahagia,Rambong,1101172002
23778,Aceh,Aceh Selatan,Bahagia,Seuneubok Keuranji,1101172003
23778,Aceh,Aceh Selatan,Bahagia,Seuneubok Alur Buloh,1101172004
23778,Aceh,Aceh Selatan,Bahagia,Ujong Tanoh,1101172005
23778,Aceh,Aceh Selatan,Bahagia,Ujong Gunong Cut,1101172006
23778,Aceh,Aceh Selatan,Bahagia,Ujong Gunung Rayeuk,1101172007
23778,Aceh,Aceh Selatan,Bahagia,Beutong,1101172008
23778,Aceh,Aceh Selatan,Bahagia,Jambo Keupok,1101172009
23778,Aceh,Aceh Selatan,Bahagia,Alurduamas,1101172010
23775,Aceh,Aceh Selatan,Trumon Tengah,Ladang Rimba,1101182001
23775,Aceh,Aceh Selatan,Trumon Tengah,Gunong Kapho,1101182002
23775,Aceh,Aceh Selatan,Trumon Tengah,Kampong Teungoh,1101182003
23775,Aceh,Aceh Selatan,Trumon Tengah,Krueng Batee,1101182004
23775,Aceh,Aceh Selatan,Trumon Tengah,Pulo Paya,1101182005
23775,Aceh,Aceh Selatan,Trumon Tengah,Jambo Papeun,1101182006
23775,Aceh,Aceh Selatan,Trumon Tengah,Cot Bayu,1101182007
23775,Aceh,Aceh Selatan,Trumon Tengah,Naca,1101182008
23775,Aceh,Aceh Selatan,Trumon Tengah,Ie Jeureuneh,1101182009
23775,Aceh,Aceh Selatan,Trumon Tengah,Lhok Raya,1101182010
24661,Aceh,Aceh Tenggara,Lawe Alas,Engkeran,1102012001
24661,Aceh,Aceh Tenggara,Lawe Alas,Rumah Kampung,1102012002
24661,Aceh,Aceh Tenggara,Lawe Alas,Pasir Bangun,1102012004
24661,Aceh,Aceh Tenggara,Lawe Alas,Kubu,1102012006
24661,Aceh,Aceh Tenggara,Lawe Alas,Lawe Kongker,1102012007
24661,Aceh,Aceh Tenggara,Lawe Alas,Kuta Cingkam II,1102012008
24661,Aceh,Aceh Tenggara,Lawe Alas,Muara Baru,1102012009
24661,Aceh,Aceh Tenggara,Lawe Alas,Kuta Batu I,1102012011
24661,Aceh,Aceh Tenggara,Lawe Alas,Kuta Cingkam I,1102012012
24661,Aceh,Aceh Tenggara,Lawe Alas,Kuta Batu II,1102012013
24661,Aceh,Aceh Tenggara,Lawe Alas,Lawe Sempilang,1102012014
24661,Aceh,Aceh Tenggara,Lawe Alas,Prapat Batu Nunggul,1102012015
24661,Aceh,Aceh Tenggara,Lawe Alas,Pulo Sepang,1102012016
24661,Aceh,Aceh Tenggara,Lawe Alas,Rih Mbelang,1102012017
24661,Aceh,Aceh Tenggara,Lawe Alas,Kute Batu Baru,1102012018
24661,Aceh,Aceh Tenggara,Lawe Alas,Darul Amin,1102012019
24661,Aceh,Aceh Tenggara,Lawe Alas,Lawe Lubang Indah,1102012020
24661,Aceh,Aceh Tenggara,Lawe Alas,Batu Hamparan,1102012021
24661,Aceh,Aceh Tenggara,Lawe Alas,Paye Munje,1102012022
24661,Aceh,Aceh Tenggara,Lawe Alas,Pulo Ndapdap,
24661,Aceh,Aceh Tenggara,Lawe Alas,Pasir Nunggul,1102012024
24661,Aceh,Aceh Tenggara,Lawe Alas,Cingkham Mekhanggun,1102012025
24661,Aceh,Aceh Tenggara,Lawe Alas,Pintu Khimbe,1102012026
24661,Aceh,Aceh Tenggara,Lawe Alas,Lawe Kongker Hilir,1102012027
24661,Aceh,Aceh Tenggara,Lawe Alas,Pulo Gadung,1102012028
24661,Aceh,Aceh Tenggara,Lawe Alas,Pasikh Pehkmate,1102012029
24661,Aceh,Aceh Tenggara,Lawe Alas,Pasikh Nunang,1102012030
24661,Aceh,Aceh Tenggara,Lawe Alas,Deleng Kukusen,1102012031
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Bukit Merdeka,1102022001
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Darul Aman,1102022002
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Kesumpat,1102022003
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Tua Gabungan,1102022004
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Sigala II,1102022005
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Sigala Timur,1102022006
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Sigala Barat,1102022007
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Suka Damai,1102022008
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Kute Tengah,1102022009
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Tanah Baru,1102022010
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Kedataran Gabungan,1102022011
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Gabungan Parsaroan,1102022012
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Loning Gabungan,1102022013
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Loning Aman,1102022014
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Suka Maju,1102022015
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Tua Makmur,1102022016
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Tua Persatuan,1102022017
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Serke,1102022018
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Rakat,1102022019
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Suka Jaya,1102022020
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Enmiya Batu Dua Ratus,1102022021
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Sebungke,1102022022
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Bukit Sepakat,1102022023
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Loning Sepakat,1102022024
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Loning I,1102022025
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Gaya Jaya,1102022026
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Gelah Musara,1102022027
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Mulie Dame,1102022028
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Loning Hakhapen,1102022029
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Karya Indah,1102022030
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Kayu Mbelin,1102022031
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Sigala Barat Jaya,1102022032
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Lawe Pekhidinen,1102022033
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Kertimbang,1102022034
24676,Aceh,Aceh Tenggara,Lawe Sigala-Gala,Ndauh Nitenggo,1102022035
24672,Aceh,Aceh Tenggara,Bambel,Bambel Gabungan,1102032001
24672,Aceh,Aceh Tenggara,Bambel,Kisam,
24672,Aceh,Aceh Tenggara,Bambel,Lawe Hijo,1102032005
24672,Aceh,Aceh Tenggara,Bambel,Pinding,1102032006
24672,Aceh,Aceh Tenggara,Bambel,Terutung Megara Asli,1102032009
24672,Aceh,Aceh Tenggara,Bambel,Biak Muli,1102032011
24672,Aceh,Aceh Tenggara,Bambel,Kute Lang-Lang,1102032012
24672,Aceh,Aceh Tenggara,Bambel,Pedesi,1102032013
24672,Aceh,Aceh Tenggara,Bambel,Terutung Payung Hulu,1102032014
24672,Aceh,Aceh Tenggara,Bambel,Terutung Payung Hilir,1102032015
24672,Aceh,Aceh Tenggara,Bambel,Tualang Sembilar,1102032016
24672,Aceh,Aceh Tenggara,Bambel,Kuning I,1102032017
24672,Aceh,Aceh Tenggara,Bambel,Kuning II,1102032018
24672,Aceh,Aceh Tenggara,Bambel,Cinta Damai,1102032019
24672,Aceh,Aceh Tenggara,Bambel,Likat,1102032020
24672,Aceh,Aceh Tenggara,Bambel,Rikit,1102032021
24672,Aceh,Aceh Tenggara,Bambel,Bambel,1102032023
24672,Aceh,Aceh Tenggara,Bambel,Lawe Kihing,1102032025
24672,Aceh,Aceh Tenggara,Bambel,Terutung Seperai,1102032026
24672,Aceh,Aceh Tenggara,Bambel,Kute Seri,1102032027
24672,Aceh,Aceh Tenggara,Bambel,Kuta Antara,1102032028
24672,Aceh,Aceh Tenggara,Bambel,Pulo Perengge,1102032029
24672,Aceh,Aceh Tenggara,Bambel,Pulo Kendondong,1102032031
24672,Aceh,Aceh Tenggara,Bambel,Pancakh Iman,1102032033
24672,Aceh,Aceh Tenggara,Bambel,Biak Muli Baru,1102032034
24672,Aceh,Aceh Tenggara,Bambel,Biak Muli Pantai Raja,1102032035
24672,Aceh,Aceh Tenggara,Bambel,Biak Muli Sejahtera,1102032036
24672,Aceh,Aceh Tenggara,Bambel,Lembah Haji,1102032037
24672,Aceh,Aceh Tenggara,Bambel,Terutung PayungGabungan,
24672,Aceh,Aceh Tenggara,Bambel,Lawe Hijo Metuah,1102032039
24672,Aceh,Aceh Tenggara,Bambel,Ampera,1102032040
24672,Aceh,Aceh Tenggara,Bambel,Tembilakh Mbakhu,1102032041
24672,Aceh,Aceh Tenggara,Bambel,Kute Lang-Lang Bakhu,1102032042
24664,Aceh,Aceh Tenggara,Babussalam,Kutacane,
24664,Aceh,Aceh Tenggara,Babussalam,Perapat Hilir,1102042002
24664,Aceh,Aceh Tenggara,Babussalam,Perapat Hulu,1102042003
